Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
54,Damian Lillard,2024-02-27,33-227,MIL,,CHO,W 123-85,*,25,8,14,.571,4,5,.800,4,9,.444,3,3,1.000,.751,0,9,9,7,0,0,3,3,23,19.8,10.4,41,G,lillada01
55,Damian Lillard,2024-02-29,33-229,MIL,@,CHO,W 111-99,*,34,5,14,.357,2,8,.250,3,6,.500,4,5,.800,.525,1,5,6,2,2,0,2,2,17,11.6,-3.5,15,G,lillada01
56,Damian Lillard,2024-03-01,33-230,MIL,@,CHI,W 113-97,*,33,4,18,.222,1,8,.125,3,10,.300,5,5,1.000,.396,0,3,3,7,0,0,3,2,16,7.0,-8.6,11,G,lillada01
57,Damian Lillard,2024-03-04,33-233,MIL,,LAC,W 113-106,*,42,12,22,.545,8,13,.615,4,9,.444,13,13,1.000,.740,0,4,4,4,1,0,4,3,41,30.2,6.0,6,G,lillada01
58,Damian Lillard,2024-03-06,33-235,MIL,@,GSW,L 90-125,*,33,7,16,.438,2,6,.333,5,10,.500,1,1,1.000,.608,0,1,1,6,1,1,2,0,20,15.8,6.8,-18,G,lillada01
59,Damian Lillard,2024-03-08,33-237,MIL,@,LAL,L 122-123,*,38,10,23,.435,6,11,.545,4,12,.333,4,4,1.000,.565,0,5,5,12,0,0,1,2,28,24.0,4.0,13,G,lillada01
60,Damian Lillard,2024-03-10,33-239,MIL,@,LAC,W 124-117,*,38,11,19,.579,4,6,.667,7,13,.538,6,7,.857,.793,1,6,7,11,0,0,2,1,35,33.5,13.6,-1,G,lillada01
61,Damian Lillard,2024-03-12,33-241,MIL,@,SAC,L 94-129,*,33,2,12,.167,1,6,.167,1,6,.167,5,6,.833,.342,0,5,5,6,1,1,2,2,10,6.6,-6.1,-22,G,lillada01
62,Damian Lillard,2024-03-14,33-243,MIL,,PHI,W 114-105,*,38,7,16,.438,5,9,.556,2,7,.286,1,1,1.000,.517,1,2,3,9,1,1,0,1,17,17.5,1.4,23,G,lillada01
63,Damian Lillard,2024-03-17,33-246,MIL,,PHO,W 140-129,*,39,10,19,.526,6,11,.545,4,8,.500,7,7,1.000,.702,1,4,5,16,1,0,4,1,31,31.4,6.6,14,G,lillada01
64,Damian Lillard,2024-03-20,33-249,MIL,@,BOS,L 119-122,*,36,11,21,.524,5,11,.455,6,10,.600,4,4,1.000,.703,0,4,4,6,1,1,4,1,32,24.4,9.1,1,G,lillada01
65,Damian Lillard,2024-03-21,33-250,MIL,,BRK,W 115-108,*,37,11,22,.500,6,11,.545,5,11,.455,3,3,1.000,.643,0,3,3,12,2,0,4,3,30,25.1,10.1,-7,G,lillada01
66,Damian Lillard,2024-03-24,33-253,MIL,,OKC,W 118-93,*,33,4,12,.333,2,7,.286,2,5,.400,1,1,1.000,.442,0,6,6,5,0,0,1,2,11,7.7,-4.5,18,G,lillada01
67,Damian Lillard,2024-03-26,33-255,MIL,,LAL,L 124-128 (2OT),*,49,9,29,.310,6,15,.400,3,14,.214,6,7,.857,.421,1,4,5,8,1,0,2,6,27,14.0,-3.8,-5,G,lillada01
68,Damian Lillard,2024-03-28,33-257,MIL,@,NOP,L 100-107,*,36,8,16,.500,5,10,.500,3,6,.500,1,3,.333,.577,0,5,5,7,0,0,2,2,20,14.8,4.2,3,G,lillada01
69,Damian Lillard,2024-04-05,33-265,MIL,,TOR,L 111-117,*,38,10,24,.417,6,12,.500,4,12,.333,12,14,.857,.597,0,5,5,6,1,0,7,6,36,19.7,-1.4,-10,G,lillada01
70,Damian Lillard,2024-04-07,33-267,MIL,,NYK,L 109-122,*,39,4,11,.364,3,4,.750,1,7,.143,14,15,.933,.653,0,4,4,6,1,2,4,2,23,19.5,1.1,-8,G,lillada01
