Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
28,Aaron Gordon,2021-12-15,26-090,DEN,,MIN,L 107-124,*,27,2,6,.333,1,3,.333,1,3,.333,3,4,.750,.515,2,2,4,1,0,0,2,0,8,4.9,-8.2,-28,F,gordoaa01
29,Aaron Gordon,2021-12-17,26-092,DEN,@,ATL,W 133-115,*,30,5,8,.625,3,4,.750,2,4,.500,4,4,1.000,.820,0,3,3,3,0,1,4,1,16,11.7,-1.6,6,F,gordoaa01
30,Aaron Gordon,2021-12-22,26-097,DEN,@,OKC,L 94-108,*,25,5,11,.455,4,7,.571,1,4,.250,1,3,.333,.487,0,4,4,2,1,0,1,0,12,8.1,-0.5,-16,F,gordoaa01
31,Aaron Gordon,2022-01-01,26-107,DEN,@,HOU,W 124-111,*,21,7,15,.467,7,12,.583,0,3,.000,2,4,.500,.477,4,3,7,1,1,1,1,2,16,11.8,-6.0,2,F,gordoaa01
32,Aaron Gordon,2022-01-03,26-109,DEN,@,DAL,L 89-103,*,33,7,9,.778,6,6,1.000,1,3,.333,0,4,.000,.697,1,6,7,2,2,0,3,1,15,12.4,6.2,-14,F,gordoaa01
33,Aaron Gordon,2022-01-05,26-111,DEN,,UTA,L 109-115,*,31,8,11,.727,7,7,1.000,1,4,.250,0,0,,.773,0,3,3,0,0,0,1,2,17,11.6,0.4,1,F,gordoaa01
34,Aaron Gordon,2022-01-07,26-113,DEN,,SAC,W 121-111,*,33,4,7,.571,4,6,.667,0,1,.000,2,2,1.000,.635,0,3,3,3,1,0,1,1,10,9.3,-3.7,1,F,gordoaa01
35,Aaron Gordon,2022-01-09,26-115,DEN,@,OKC,W 99-95,*,24,2,9,.222,2,5,.400,0,4,.000,0,0,,.222,1,5,6,2,0,0,2,2,4,-0.7,-16.3,11,F,gordoaa01
36,Aaron Gordon,2022-01-11,26-117,DEN,@,LAC,L 85-87,*,35,11,16,.688,10,12,.833,1,4,.250,7,7,1.000,.786,2,10,12,1,0,0,4,4,30,22.7,11.2,6,F,gordoaa01
37,Aaron Gordon,2022-01-13,26-119,DEN,,POR,W 140-108,*,27,2,5,.400,2,3,.667,0,2,.000,1,2,.500,.425,0,8,8,4,0,1,3,1,5,4.4,-6.6,12,F,gordoaa01
38,Aaron Gordon,2022-01-15,26-121,DEN,,LAL,W 133-96,*,23,4,9,.444,1,4,.250,3,5,.600,0,0,,.611,1,2,3,4,0,0,0,4,11,8.8,0.3,9,F,gordoaa01
39,Aaron Gordon,2022-01-16,26-122,DEN,,UTA,L 102-125,*,35,8,15,.533,6,10,.600,2,5,.400,2,2,1.000,.630,2,5,7,6,1,0,1,1,20,19.4,7.7,8,F,gordoaa01
40,Aaron Gordon,2022-01-19,26-125,DEN,,LAC,W 130-128 (OT),*,44,10,16,.625,6,9,.667,4,7,.571,4,6,.667,.751,0,4,4,3,2,0,2,1,28,22.9,4.9,21,F,gordoaa01
41,Aaron Gordon,2022-01-21,26-127,DEN,,MEM,L 118-122,*,36,4,11,.364,2,7,.286,2,4,.500,6,6,1.000,.587,5,1,6,9,2,1,3,2,16,18.9,7.6,10,F,gordoaa01
42,Aaron Gordon,2022-01-23,26-129,DEN,,DET,W 117-111,*,31,5,8,.625,4,5,.800,1,3,.333,2,4,.500,.666,1,3,4,3,1,0,4,2,13,8.5,-4.2,3,F,gordoaa01
43,Aaron Gordon,2022-01-25,26-131,DEN,@,DET,W 110-105,*,34,6,11,.545,5,8,.625,1,3,.333,3,4,.750,.627,1,4,5,5,1,1,3,2,16,13.6,4.1,13,F,gordoaa01
44,Aaron Gordon,2022-01-26,26-132,DEN,@,BRK,W 124-118,*,30,4,11,.364,4,6,.667,0,5,.000,2,2,1.000,.421,1,4,5,1,0,1,2,1,10,4.8,-11.0,-2,F,gordoaa01
45,Aaron Gordon,2022-01-28,26-134,DEN,@,NOP,W 116-105,*,31,8,18,.444,6,10,.600,2,8,.250,2,2,1.000,.530,1,3,4,2,1,0,4,0,20,10.6,-5.5,10,F,gordoaa01
46,Aaron Gordon,2022-01-30,26-136,DEN,@,MIL,W 136-100,*,28,10,17,.588,6,9,.667,4,8,.500,0,0,,.706,2,5,7,0,1,1,0,2,24,19.9,3.7,24,F,gordoaa01
47,Aaron Gordon,2022-02-01,26-138,DEN,@,MIN,L 115-130,*,25,3,9,.333,3,5,.600,0,4,.000,1,3,.333,.339,3,3,6,2,0,0,1,1,7,4.1,-11.6,-5,F,gordoaa01
48,Aaron Gordon,2022-02-06,26-143,DEN,,BRK,W 124-104,*,33,6,14,.429,4,10,.400,2,4,.500,3,4,.750,.539,4,5,9,7,1,0,1,3,17,17.2,4.4,29,F,gordoaa01
49,Aaron Gordon,2022-02-08,26-145,DEN,,NYK,W 132-115,*,31,8,12,.667,5,7,.714,3,5,.600,0,0,,.792,1,7,8,4,0,1,1,0,19,19.1,9.6,1,F,gordoaa01
