Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
22,Derrick White,2023-12-17,29-168,BOS,,ORL,W 114-97,*,27,4,9,.444,3,4,.750,1,5,.200,1,1,1.000,.530,0,5,5,4,1,3,2,1,10,10.3,6.8,7,G,whitede01
23,Derrick White,2023-12-19,29-170,BOS,@,GSW,L 126-132 (OT),*,40,11,24,.458,4,6,.667,7,18,.389,1,2,.500,.603,2,5,7,3,0,3,0,2,30,23.5,10.7,-1,G,whitede01
24,Derrick White,2023-12-20,29-171,BOS,@,SAC,W 144-119,*,29,10,13,.769,4,4,1.000,6,9,.667,2,3,.667,.978,1,1,2,7,1,3,1,1,28,30.1,25.5,16,G,whitede01
25,Derrick White,2023-12-23,29-174,BOS,@,LAC,W 145-108,*,29,5,12,.417,2,2,1.000,3,10,.300,5,5,1.000,.634,0,3,3,3,0,3,2,2,18,13.9,2.3,27,G,whitede01
26,Derrick White,2023-12-25,29-176,BOS,@,LAL,W 126-115,*,35,8,13,.615,6,9,.667,2,4,.500,0,0,,.692,0,2,2,11,2,2,2,3,18,20.6,11.2,16,G,whitede01
27,Derrick White,2023-12-28,29-179,BOS,,DET,W 128-122 (OT),*,38,9,15,.600,7,11,.636,2,4,.500,3,3,1.000,.705,1,3,4,5,0,2,2,1,23,20.2,6.2,8,G,whitede01
28,Derrick White,2023-12-29,29-180,BOS,,TOR,W 120-118,*,36,5,19,.263,3,9,.333,2,10,.200,9,9,1.000,.457,1,4,5,7,3,2,3,2,21,17.1,0.9,7,G,whitede01
29,Derrick White,2023-12-31,29-182,BOS,@,SAS,W 134-101,*,26,7,11,.636,4,5,.800,3,6,.500,0,0,,.773,1,2,3,5,0,0,0,1,17,16.5,9.8,24,G,whitede01
30,Derrick White,2024-01-02,29-184,BOS,@,OKC,L 123-127,*,29,7,12,.583,2,3,.667,5,9,.556,0,0,,.792,0,5,5,6,1,1,2,4,19,17.2,10.6,5,G,whitede01
31,Derrick White,2024-01-05,29-187,BOS,,UTA,W 126-97,*,26,3,9,.333,1,2,.500,2,7,.286,2,2,1.000,.506,0,7,7,3,1,1,0,2,10,10.0,2.9,19,G,whitede01
32,Derrick White,2024-01-06,29-188,BOS,@,IND,W 118-101,*,24,3,6,.500,2,4,.500,1,2,.500,0,0,,.583,0,5,5,2,0,1,4,5,7,1.6,-8.5,20,G,whitede01
33,Derrick White,2024-01-08,29-190,BOS,@,IND,L 131-133,*,36,4,16,.250,2,8,.250,2,8,.250,3,3,1.000,.375,0,4,4,6,0,2,1,3,13,8.0,-6.4,-2,G,whitede01
34,Derrick White,2024-01-10,29-192,BOS,,MIN,W 127-120 (OT),*,43,3,11,.273,2,6,.333,1,5,.200,2,2,1.000,.379,2,4,6,6,0,0,2,5,9,5.3,-7.2,11,G,whitede01
35,Derrick White,2024-01-11,29-193,BOS,@,MIL,L 102-135,*,18,1,4,.250,1,3,.333,0,1,.000,0,0,,.250,0,1,1,0,0,0,0,0,2,-0.1,-16.0,-14,G,whitede01
36,Derrick White,2024-01-13,29-195,BOS,,HOU,W 145-113,*,25,5,9,.556,2,4,.500,3,5,.600,0,0,,.722,1,2,3,5,2,0,0,1,13,15.1,11.1,29,G,whitede01
37,Derrick White,2024-01-15,29-197,BOS,@,TOR,W 105-96,*,37,7,18,.389,2,7,.286,5,11,.455,3,3,1.000,.569,0,2,2,1,0,0,3,1,22,10.1,-1.4,-8,G,whitede01
38,Derrick White,2024-01-19,29-201,BOS,,DEN,L 100-102,*,36,9,18,.500,4,6,.667,5,12,.417,1,1,1.000,.651,1,2,3,5,2,1,1,3,24,20.3,15.2,-2,G,whitede01
39,Derrick White,2024-01-21,29-203,BOS,@,HOU,W 116-107,*,36,9,19,.474,6,11,.545,3,8,.375,0,0,,.553,2,9,11,3,0,2,3,2,21,15.1,0.0,13,G,whitede01
40,Derrick White,2024-01-22,29-204,BOS,@,DAL,W 119-110,*,34,2,12,.167,1,5,.200,1,7,.143,1,2,.500,.233,0,4,4,1,2,1,1,3,6,0.4,-11.9,-11,G,whitede01
41,Derrick White,2024-01-25,29-207,BOS,@,MIA,W 143-110,*,29,6,12,.500,3,3,1.000,3,9,.333,0,0,,.625,2,4,6,6,0,2,1,0,15,16.2,4.6,24,G,whitede01
42,Derrick White,2024-01-27,29-209,BOS,,LAC,L 96-115,*,24,0,8,.000,0,4,.000,0,4,.000,2,2,1.000,.113,0,2,2,2,0,3,1,2,2,-1.3,-11.8,-22,G,whitede01
43,Derrick White,2024-01-29,29-211,BOS,,NOP,W 118-112,*,35,6,14,.429,2,4,.500,4,10,.400,1,2,.500,.571,0,1,1,4,1,1,1,2,17,12.2,1.1,7,G,whitede01
44,Derrick White,2024-01-30,29-212,BOS,,IND,W 129-124,*,35,8,16,.500,4,9,.444,4,7,.571,4,4,1.000,.676,0,2,2,5,1,1,0,2,24,21.0,6.0,-4,G,whitede01
45,Derrick White,2024-02-01,29-214,BOS,,LAL,L 105-114,*,33,4,11,.364,3,6,.500,1,5,.200,0,0,,.409,1,3,4,6,0,2,2,3,9,6.9,-4.9,-19,G,whitede01
46,Derrick White,2024-02-04,29-217,BOS,,MEM,W 131-91,*,28,5,10,.500,1,2,.500,4,8,.500,1,2,.500,.689,1,2,3,3,1,1,1,1,15,13.3,6.3,27,G,whitede01
47,Derrick White,2024-02-07,29-220,BOS,,ATL,W 125-117,*,35,8,14,.571,3,4,.750,5,10,.500,0,0,,.750,1,5,6,7,1,1,2,2,21,20.4,8.2,0,G,whitede01
48,Derrick White,2024-02-09,29-222,BOS,,WAS,W 133-129,*,33,2,6,.333,2,2,1.000,0,4,.000,0,0,,.333,0,2,2,6,3,1,3,4,4,4.5,-4.7,-3,G,whitede01
49,Derrick White,2024-02-11,29-224,BOS,@,MIA,W 110-106,*,38,3,9,.333,3,4,.750,0,5,.000,0,0,,.333,0,2,2,4,0,1,1,2,6,3.2,-9.6,6,G,whitede01
50,Derrick White,2024-02-13,29-226,BOS,@,BRK,W 118-110,*,38,6,11,.545,3,5,.600,3,6,.500,1,1,1.000,.699,0,2,2,3,0,0,2,1,16,11.0,-1.3,6,G,whitede01
51,Derrick White,2024-02-14,29-227,BOS,,BRK,W 136-86,*,28,10,16,.625,5,6,.833,5,10,.500,2,2,1.000,.800,0,5,5,4,1,0,2,2,27,22.3,12.0,44,G,whitede01
52,Derrick White,2024-02-22,29-235,BOS,@,CHI,W 129-112,*,33,9,14,.643,4,4,1.000,5,10,.500,5,5,1.000,.864,0,3,3,5,2,3,2,1,28,27.9,16.4,15,G,whitede01
