Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
16,Damian Lillard,2019-11-25,29-133,POR,@,CHI,W 117-94,*,27,4,10,.400,3,6,.500,1,4,.250,4,4,1.000,.553,0,2,2,12,2,0,1,0,13,17.6,12.1,12,G,lillada01
17,Damian Lillard,2019-11-27,29-135,POR,,OKC,W 136-119,*,30,7,15,.467,2,6,.333,5,9,.556,8,8,1.000,.729,1,4,5,5,1,0,1,3,27,23.5,12.1,28,G,lillada01
18,Damian Lillard,2019-11-29,29-137,POR,,CHI,W 107-103,*,37,9,18,.500,6,7,.857,3,11,.273,7,9,.778,.638,0,2,2,6,0,0,4,1,28,18.6,2.0,-4,G,lillada01
19,Damian Lillard,2019-12-03,29-141,POR,@,LAC,L 97-117,*,30,5,15,.333,3,6,.500,2,9,.222,4,5,.800,.465,0,2,2,7,1,0,2,2,16,10.8,0.6,-13,G,lillada01
20,Damian Lillard,2019-12-04,29-142,POR,,SAC,W 127-116,*,37,7,12,.583,3,6,.500,4,6,.667,6,7,.857,.796,0,4,4,10,2,1,4,2,24,24.1,6.4,14,G,lillada01
21,Damian Lillard,2019-12-06,29-144,POR,,LAL,L 113-136,*,41,9,18,.500,7,10,.700,2,8,.250,9,11,.818,.635,0,7,7,8,0,0,4,0,29,22.9,1.6,-10,G,lillada01
22,Damian Lillard,2019-12-08,29-146,POR,,OKC,L 96-108,*,39,8,24,.333,6,12,.500,2,12,.167,8,8,1.000,.472,0,3,3,7,1,0,3,3,26,15.0,2.1,-9,G,lillada01
23,Damian Lillard,2019-12-10,29-148,POR,,NYK,W 115-87,*,29,9,15,.600,1,3,.333,8,12,.667,5,5,1.000,.901,0,2,2,6,0,0,3,2,31,25.1,19.9,28,G,lillada01
24,Damian Lillard,2019-12-12,29-150,POR,@,DEN,L 99-114,*,38,5,16,.313,3,7,.429,2,9,.222,1,2,.500,.385,1,1,2,11,1,0,2,0,13,11.1,-2.8,-11,G,lillada01
25,Damian Lillard,2019-12-16,29-154,POR,@,PHO,W 111-110,*,37,9,21,.429,6,13,.462,3,8,.375,6,7,.857,.561,0,1,1,5,0,0,4,4,27,13.7,-4.8,10,G,lillada01
26,Damian Lillard,2019-12-18,29-156,POR,,GSW,W 122-112,*,37,9,20,.450,7,12,.583,2,8,.250,11,13,.846,.603,1,4,5,13,1,1,3,1,31,29.1,11.9,11,G,lillada01
27,Damian Lillard,2019-12-20,29-158,POR,,ORL,W 118-103,*,36,13,21,.619,6,8,.750,7,13,.538,3,3,1.000,.806,0,3,3,6,1,0,5,1,36,27.2,12.5,28,G,lillada01
28,Damian Lillard,2019-12-21,29-159,POR,,MIN,W 113-106,*,38,10,25,.400,7,13,.538,3,12,.250,6,9,.667,.501,0,3,3,7,1,1,3,0,29,18.8,2.2,5,G,lillada01
29,Damian Lillard,2019-12-23,29-161,POR,,NOP,L 94-102,*,37,6,21,.286,6,11,.545,0,10,.000,6,6,1.000,.381,0,3,3,7,2,0,3,1,18,10.1,-2.3,-14,G,lillada01
30,Damian Lillard,2019-12-26,29-164,POR,@,UTA,L 115-121,*,37,10,21,.476,3,8,.375,7,13,.538,7,8,.875,.693,1,3,4,8,0,0,1,4,34,27.5,13.6,-26,G,lillada01
31,Damian Lillard,2019-12-28,29-166,POR,,LAL,L 120-128,*,39,7,17,.412,3,4,.750,4,13,.308,13,14,.929,.669,0,2,2,9,1,1,3,4,31,25.5,7.6,-5,G,lillada01
32,Damian Lillard,2019-12-30,29-168,POR,,PHO,L 116-122,*,38,10,20,.500,5,8,.625,5,12,.417,8,12,.667,.653,1,4,5,7,1,0,2,1,33,26.8,9.4,3,G,lillada01
33,Damian Lillard,2020-01-01,29-170,POR,@,NYK,L 93-117,*,35,5,20,.250,4,12,.333,1,8,.125,0,0,,.275,1,9,10,8,1,0,2,1,11,6.6,-7.8,-10,G,lillada01
34,Damian Lillard,2020-01-03,29-172,POR,@,WAS,W 122-103,*,34,10,20,.500,8,14,.571,2,6,.333,13,14,.929,.669,0,3,3,3,1,0,1,1,35,27.2,9.8,29,G,lillada01
35,Damian Lillard,2020-01-05,29-174,POR,@,MIA,L 111-122,*,42,11,22,.500,5,10,.500,6,12,.500,6,7,.857,.678,0,1,1,12,3,0,3,1,34,30.9,13.2,-13,G,lillada01
36,Damian Lillard,2020-01-07,29-176,POR,@,TOR,W 101-99,*,37,5,11,.455,1,4,.250,4,7,.571,6,6,1.000,.733,0,4,4,9,0,2,4,0,20,19.2,6.6,8,G,lillada01
37,Damian Lillard,2020-01-09,29-178,POR,@,MIN,L 102-116,*,30,6,18,.333,3,8,.375,3,10,.300,5,6,.833,.484,2,2,4,8,0,0,0,0,20,17.0,8.4,-15,G,lillada01
38,Damian Lillard,2020-01-11,29-180,POR,,MIL,L 101-122,*,35,10,20,.500,7,12,.583,3,8,.375,3,3,1.000,.610,1,2,3,5,0,0,3,2,26,17.0,3.4,-12,G,lillada01
39,Damian Lillard,2020-01-13,29-182,POR,,CHO,W 115-112,*,36,10,16,.625,5,6,.833,5,10,.500,5,7,.714,.786,0,3,3,9,0,0,4,1,30,24.8,7.6,-7,G,lillada01
40,Damian Lillard,2020-01-15,29-184,POR,@,HOU,W 117-107,*,38,8,20,.400,7,12,.583,1,8,.125,8,8,1.000,.531,1,6,7,7,2,0,1,3,25,21.4,4.9,4,G,lillada01
41,Damian Lillard,2020-01-17,29-186,POR,@,DAL,L 112-120,*,40,13,25,.520,10,15,.667,3,10,.300,5,7,.714,.605,0,1,1,10,2,0,4,1,34,25.8,6.1,-5,G,lillada01
42,Damian Lillard,2020-01-18,29-187,POR,@,OKC,L 106-119,*,36,10,23,.435,5,11,.455,5,12,.417,9,12,.750,.601,0,0,0,6,1,0,4,2,34,21.1,7.1,-16,G,lillada01
43,Damian Lillard,2020-01-20,29-189,POR,,GSW,W 129-124 (OT),*,45,17,37,.459,6,17,.353,11,20,.550,16,16,1.000,.693,0,10,10,7,1,0,2,1,61,48.4,20.3,13,G,lillada01
44,Damian Lillard,2020-01-23,29-192,POR,,DAL,L 125-133,*,42,16,28,.571,8,13,.615,8,15,.533,7,7,1.000,.756,0,6,6,8,1,0,5,0,47,37.2,12.5,-2,G,lillada01
45,Damian Lillard,2020-01-26,29-195,POR,,IND,W 139-129,*,38,14,23,.609,6,11,.545,8,12,.667,14,16,.875,.832,0,6,6,13,1,0,1,0,50,49.6,25.9,19,G,lillada01
46,Damian Lillard,2020-01-29,29-198,POR,,HOU,W 125-112,*,39,11,21,.524,5,9,.556,6,12,.500,8,10,.800,.709,1,9,10,11,1,0,8,3,36,27.8,7.4,6,G,lillada01
