Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
51,Trae Young,2023-02-13,24-147,ATL,@,CHO,L 138-144,*,35,7,18,.389,5,11,.455,2,7,.286,9,9,1.000,.569,1,1,2,14,2,0,5,1,25,22.6,3.3,-1,G,youngtr01
52,Trae Young,2023-02-15,24-149,ATL,,NYK,L 101-122,*,32,4,14,.286,3,8,.375,1,6,.167,10,13,.769,.482,0,1,1,11,4,0,1,0,19,20.6,11.4,-13,G,youngtr01
53,Trae Young,2023-02-24,24-158,ATL,,CLE,W 136-119,*,32,8,18,.444,4,11,.364,4,7,.571,14,15,.933,.691,0,3,3,9,1,0,2,3,34,29.2,7.6,16,G,youngtr01
54,Trae Young,2023-02-26,24-160,ATL,,BRK,W 129-127,*,34,12,26,.462,11,21,.524,1,5,.200,9,9,1.000,.567,1,2,3,8,2,0,4,2,34,24.7,2.9,-9,G,youngtr01
55,Trae Young,2023-02-28,24-162,ATL,,WAS,L 116-119,*,34,11,26,.423,9,20,.450,2,6,.333,7,8,.875,.525,1,1,2,7,0,1,4,2,31,18.6,-0.1,-8,G,youngtr01
56,Trae Young,2023-03-03,24-165,ATL,,POR,W 129-111,*,29,6,14,.429,3,9,.333,3,5,.600,8,8,1.000,.656,2,5,7,11,2,0,4,0,23,24.2,11.1,25,G,youngtr01
57,Trae Young,2023-03-04,24-166,ATL,@,MIA,L 109-117,*,32,2,13,.154,2,8,.250,0,5,.000,4,5,.800,.263,1,3,4,10,5,0,5,1,8,7.5,-4.5,-1,G,youngtr01
58,Trae Young,2023-03-06,24-168,ATL,@,MIA,L 128-130,*,34,9,17,.529,8,12,.667,1,5,.200,6,8,.750,.609,1,0,1,7,1,0,3,0,25,19.5,1.9,7,G,youngtr01
59,Trae Young,2023-03-08,24-170,ATL,@,WAS,W 122-120,*,33,11,14,.786,8,10,.800,3,4,.750,3,4,.750,.888,1,3,4,10,3,0,5,2,28,28.0,14.4,0,G,youngtr01
60,Trae Young,2023-03-10,24-172,ATL,@,WAS,W 114-107,*,33,9,19,.474,3,9,.333,6,10,.600,4,4,1.000,.674,0,2,2,9,2,0,3,2,28,23.4,14.0,4,G,youngtr01
61,Trae Young,2023-03-11,24-173,ATL,,BOS,L 125-134,*,34,12,27,.444,8,16,.500,4,11,.364,7,7,1.000,.582,1,2,3,13,0,0,3,2,35,27.5,9.2,-10,G,youngtr01
62,Trae Young,2023-03-13,24-175,ATL,,MIN,L 115-136,*,34,15,25,.600,14,21,.667,1,4,.250,10,10,1.000,.697,3,3,6,7,1,0,4,1,41,34.0,16.7,-4,G,youngtr01
63,Trae Young,2023-03-17,24-179,ATL,,GSW,W 127-119,*,32,8,18,.444,5,12,.417,3,6,.500,6,7,.857,.593,1,5,6,12,1,0,4,1,25,22.4,6.8,13,G,youngtr01
64,Trae Young,2023-03-19,24-181,ATL,@,SAS,L 118-126,*,29,4,15,.267,3,11,.273,1,4,.250,0,2,.000,.283,2,2,4,6,0,0,5,0,9,0.5,-16.3,-14,G,youngtr01
65,Trae Young,2023-03-21,24-183,ATL,,DET,W 129-107,*,30,7,19,.368,4,10,.400,3,9,.333,13,15,.867,.586,2,1,3,12,0,0,3,4,30,24.2,8.3,28,G,youngtr01
66,Trae Young,2023-03-22,24-184,ATL,@,MIN,L 124-125,*,32,6,16,.375,3,12,.250,3,4,.750,14,16,.875,.629,0,2,2,8,1,0,6,1,29,20.2,-0.5,-13,G,youngtr01
