Rk,Player,Date,Age,Team,,Opp,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM,+/-,Pos.,Player-additional
46,Kevin Durant,2024-02-10,35-134,PHO,@,GSW,L 112-113,*,39,10,25,.400,8,17,.471,2,8,.250,2,2,1.000,.464,1,9,10,7,1,2,6,0,24,15.2,-1.9,0,F-G,duranke01
47,Kevin Durant,2024-02-13,35-137,PHO,,SAC,W 130-125,*,38,11,17,.647,9,12,.750,2,5,.400,4,6,.667,.713,2,9,11,4,1,0,3,2,28,23.8,2.6,8,F-G,duranke01
48,Kevin Durant,2024-02-14,35-138,PHO,,DET,W 116-100,*,30,8,13,.615,7,10,.700,1,3,.333,8,8,1.000,.757,1,5,6,6,1,2,5,2,25,22.1,7.5,23,F-G,duranke01
49,Kevin Durant,2024-02-22,35-146,PHO,@,DAL,L 113-123,*,40,9,22,.409,7,14,.500,2,8,.250,3,5,.600,.475,0,6,6,1,1,1,5,3,23,8.4,-9.7,-4,F-G,duranke01
50,Kevin Durant,2024-02-23,35-147,PHO,@,HOU,L 110-114,*,38,10,22,.455,9,15,.600,1,7,.143,7,10,.700,.530,0,11,11,8,1,2,2,3,28,23.5,8.6,5,F-G,duranke01
51,Kevin Durant,2024-02-25,35-149,PHO,,LAL,W 123-113,*,39,7,20,.350,5,12,.417,2,8,.250,6,6,1.000,.486,1,4,5,7,0,2,3,2,22,15.2,-2.9,2,F-G,duranke01
52,Kevin Durant,2024-02-29,35-153,PHO,,HOU,W 110-105,*,40,8,19,.421,7,16,.438,1,3,.333,7,10,.700,.513,2,5,7,6,0,0,3,1,24,16.4,2.0,2,F-G,duranke01
53,Kevin Durant,2024-03-02,35-155,PHO,,HOU,L 109-118,*,39,12,19,.632,11,15,.733,1,4,.250,5,8,.625,.666,2,7,9,2,0,3,6,1,30,20.9,3.5,-5,F-G,duranke01
54,Kevin Durant,2024-03-03,35-156,PHO,,OKC,L 110-118,*,36,6,15,.400,4,11,.364,2,4,.500,6,6,1.000,.567,0,4,4,3,1,1,5,2,20,11.1,-2.1,-9,F-G,duranke01
55,Kevin Durant,2024-03-05,35-158,PHO,@,DEN,W 117-107 (OT),*,44,14,34,.412,11,26,.423,3,8,.375,4,5,.800,.483,0,8,8,5,0,2,2,1,35,21.3,1.5,14,F-G,duranke01
